4,49,183,1
4,42,211,1
4,48,241,1
4,47,202,1
4,35,213,1
4,37,243,1
4,43,229,1
4,32,204,1
4,30,202,1
4,27,189,1
4,27,190,1
4,34,189,1
4,35,175,1
4,42,149,1
4,41,271,1
4,23,128,1
4,28,183,1
4,31,157,1
4,30,163,1
4,26,108,1
4,20,105,1
4,36,168,1
4,35,147,1
4,39,147,1
4,46,141,1
4,38,147,1
4,23,139,1
4,28,129,1
4,39,207,1
4,43,324,1
4,35,266,1
4,32,207,1
4,43,216,1
4,40,159,1
4,42,161,1
4,52,318,1
4,44,240,1
4,52,615,1
4,42,348,1
4,48,187,1
4,38,130,1
4,39,255,1
4,36,218,1
4,43,302,1
4,45,191,1
4,46,224,1
4,46,229,1
8,53,287,1
13,77,358,1
22,117,375,1
19,113,396,1
28,101,337,1
8,61,129,1
5,45,99,0
2,63,167,1
7,78,196,1
8,103,194,1
22,90,174,1
8,108,198,1
13,111,258,1
11,92,242,1
6,110,176,1
4,82,154,1
4,58,90,0
4,64,72,0
15,80,100,1
21,82,141,1
17,85,97,0
12,93,106,1
8,65,73,0
9,65,88,0
8,103,115,1
6,114,137,1
19,18,78,0
10,119,153,1
9,104,84,1
13,74,128,1
11,93,124,1
12,109,164,1
2,53,77,0
8,72,96,0
5,68,65,0
4,61,141,1
5,74,137,1
5,77,180,1
15,115,153,1
5,111,137,1
3,31,268,1
2,11,332,1
2,45,243,1
4,49,136,1
2,60,71,0
2,69,117,1
2,49,163,1
2,40,101,1
4,47,96,0
2,87,67,0
4,47,69,0
6,33,67,0
7,60,35,0
2,45,192,1
3,47,58,0
3,34,68,0
2,35,56,0
2,34,35,0
2,99,140,1
2,76,158,1
2,78,117,1
2,63,65,0
2,67,47,0
4,63,67,0
2,45,39,0
3,51,22,0
12,37,21,0
3,66,53,0
4,51,57,0
2,55,52,0
2,81,56,0
2,90,129,1
2,68,157,1
8,62,51,0
5,185,194,1
7,177,254,1
4,176,258,1
9,152,219,1
16,146,274,1
20,160,355,1
7,157,366,1
19,145,306,1
7,121,228,1
4,122,249,1
17,143,247,1
13,150,286,1
12,172,500,1
7,100,223,1
8,119,245,1
14,123,403,1
12,114,421,1
14,91,459,1
14,106,541,1
10,114,499,1
6,82,444,1
2,75,228,1
6,60,368,1
3,59,327,1
5,110,221,1
16,112,226,1
18,97,143,1
3,90,217,1
4,85,145,1
4,46,136,1
17,109,244,1
21,112,213,1
9,106,138,1
6,87,98,0
3,82,133,1
8,76,118,1
17,109,139,1
27,99,137,1
24,83,155,1
25,84,131,1
24,108,214,1
7,85,128,1
4,85,81,0
15,134,219,1
18,120,246,1
21,76,177,1
3,122,198,1
6,117,239,1
5,109,134,1
15,113,281,1
2,96,211,1
8,94,143,1
6,81,152,1
13,103,182,1
2,103,256,1
11,118,208,1
3,106,216,1
2,103,214,1
2,113,193,1
3,44,242,1
2,44,289,1
2,24,187,1
2,65,154,1
2,69,142,1
6,72,98,0
2,91,94,0
2,48,81,0
2,63,222,1
2,66,182,1
2,65,168,1
2,93,47,0
5,55,39,0
4,105,106,1
7,55,43,0
7,56,52,0
2,92,129,1
2,88,110,1
2,89,98,0
5,106,100,1
5,105,78,1
2,44,29,0
2,43,29,0
2,36,25,0
3,67,65,0
3,85,61,0
12,90,59,0
2,73,97,0
4,69,86,0
2,88,154,1
2,73,144,1
2,136,305,1
2,111,269,1
2,133,296,1
6,152,407,1
3,156,429,1
6,164,327,1
12,162,268,1
11,167,309,1
14,127,250,1
10,118,289,1
15,114,400,1
2,175,567,1
3,124,375,1
2,125,283,1
6,166,452,1
2,118,288,1
17,55,308,1
9,112,563,1
15,99,543,1
15,74,512,1
18,100,683,1
5,64,138,1
2,54,149,1
4,84,250,1
9,92,273,1
18,100,323,1
9,91,186,1
5,111,458,1
21,115,390,1
9,97,454,1
5,105,314,1
16,116,257,1
10,66,253,1
5,68,149,1
7,77,189,1
3,71,93,0
4,58,121,1
4,93,141,1
10,58,128,1
6,86,188,1
2,85,219,1
11,88,215,1
2,44,277,1
10,72,181,1
2,75,110,1
28,123,245,1
19,137,300,1
17,131,303,1
4,72,127,1
17,82,366,1
11,103,281,1
2,67,106,1
10,81,150,1
2,86,168,1
2,107,222,1
2,125,257,1
3,111,305,1
2,109,300,1
2,63,217,1
2,55,230,1
2,56,128,1
2,58,169,1
3,47,226,1
2,17,159,1
2,78,314,1
2,82,425,1
2,80,335,1
5,90,140,1
2,81,113,1
2,65,67,0
2,79,81,0
2,49,114,1
5,47,186,1
9,56,108,1
5,78,181,1
3,59,119,1
2,39,97,0
2,76,175,1
2,68,200,1
3,53,138,1
2,50,125,1
2,38,153,1
2,56,169,1
2,81,240,1
3,67,236,1
2,71,198,1
4,49,188,1
2,63,246,1
5,61,220,1
2,90,273,1
2,80,358,1
2,141,546,1
2,163,420,1
4,122,459,1
4,100,319,1
2,142,275,1
5,142,442,1
5,128,376,1
10,148,452,1
8,176,508,1
11,195,537,1
2,196,709,1
3,147,609,1
6,169,581,1
2,152,395,1
14,163,414,1
7,142,545,1
5,160,469,1
20,209,657,1
3,169,633,1
2,118,369,1
2,102,323,1
4,40,154,1
4,41,232,1
4,44,402,1
4,46,291,1
4,41,289,1
4,41,192,1
4,37,280,1
4,37,326,1
4,49,297,1
4,38,246,1
4,50,115,1
4,49,263,1
4,49,197,1
4,51,254,1
4,44,135,1
4,41,129,1
4,45,167,1
4,48,220,1
4,40,234,1
4,44,219,1
4,42,130,1
4,42,334,1
4,41,130,1
4,50,163,1
4,44,137,1
4,45,257,1
4,39,210,1
4,33,146,1
4,36,146,1
4,43,109,1
4,36,206,1
4,47,198,1
4,41,215,1
4,32,221,1
4,34,138,1
4,39,203,1
4,35,168,1
4,37,132,1
4,33,224,1
4,35,272,1
4,37,104,1
4,37,124,1
4,36,68,0
4,38,129,1
4,42,111,1
4,38,154,1
4,35,126,1
4,34,146,1
4,36,177,1
4,32,134,1
4,36,174,1
4,39,62,0
4,41,84,0
4,37,80,0
4,36,107,1
4,38,92,0
4,35,101,1
4,32,150,1
4,37,134,1
4,45,115,1
4,48,230,1
6,82,348,1
4,44,209,1
4,41,206,1
4,38,210,1
4,39,236,1
4,40,192,1
4,36,247,1
4,39,215,1
4,37,420,1
4,39,225,1
4,40,189,1
4,39,228,1
4,36,229,1
4,34,382,1
4,31,309,1
